amfi_code,date,nav,daily_return_pct
118559,2022-03-22,572.527600625495,0.4655948441192326
118559,2022-03-23,564.6361293936909,-1.3783564710561635
118559,2022-03-24,558.0710762360333,-1.1627051150104761
118559,2022-03-25,565.9593880592681,1.413495907445772
118559,2022-03-28,579.0374578985075,2.310778850066497
118559,2022-03-29,581.9439605399701,0.5019541657997673
118559,2022-03-30,589.8452964166215,1.3577485827535707
118559,2022-03-31,588.2821003214312,-0.2650179809327802
118559,2022-04-01,579.0154275946786,-1.575209023305213
118559,2022-04-04,583.4426139611463,0.7646059423423113
118559,2022-04-05,587.603418555761,0.7131471879240792
118559,2022-04-06,588.2850518284835,0.11600226465628971
118559,2022-04-07,586.7505070368322,-0.26085054972612154
118559,2022-04-08,593.7014627272473,1.184652694297328
118559,2022-04-11,586.856799440412,-1.1528796401129582
118559,2022-04-12,581.5836757522811,-0.8985366946687834
118559,2022-04-13,574.7225714019885,-1.1797278081125295
118559,2022-04-14,575.4810187284376,0.13196755516298175
118559,2022-04-15,568.1409216875419,-1.2754716145311096
118559,2022-04-18,563.646412166903,-0.7910906166182952
118559,2022-04-19,559.0419470043588,-0.8169066746726239
118559,2022-04-20,557.4613677142977,-0.2827299988007459
118559,2022-04-21,547.6787606062641,-1.7548493356847827
118559,2022-04-22,548.4161880979377,0.13464599044472614
118559,2022-04-25,556.7892111163451,1.5267643807976183
118559,2022-04-26,557.8615294913438,0.19258964678010582
118559,2022-04-27,568.3470132055058,1.879585373761583
118559,2022-04-28,577.615603924244,1.6307978230523101
118559,2022-04-29,583.1796713935307,0.9632820566974232
118559,2022-05-02,583.8772884769495,0.11962301116426044
118559,2022-05-03,584.2101012516337,0.057000465894518904
118559,2022-05-04,589.7399987901889,0.946559726835905
118559,2022-05-05,587.1451148925253,-0.44000473140483054
118559,2022-05-06,574.0575040720979,-2.2290249017609565
118559,2022-05-09,577.61898475482,0.6204048649235627
118559,2022-05-10,569.9523498857136,-1.327282355921977
118559,2022-05-11,563.5428397435309,-1.1245694738284628
118559,2022-05-12,563.7134170469279,0.030268737594951745
118559,2022-05-13,563.23905303478,-0.08414985306415268
118559,2022-05-16,553.8639912229137,-1.6644907275787602
118559,2022-05-17,555.1300682389747,0.22858987695977273
118559,2022-05-18,561.7326053697924,1.1893675930332526
118559,2022-05-19,554.295210151254,-1.3240098843189552
118559,2022-05-20,562.9254756977407,1.556979997018515
118559,2022-05-23,552.5552344935778,-1.842204990155949
118559,2022-05-24,566.7602635330276,2.5707889732451417
118559,2022-05-25,564.1332587725492,-0.4635125165801779
118559,2022-05-26,565.2882674416124,0.20474039619227113
118559,2022-05-27,552.6233213602635,-2.240440286982792
118559,2022-05-30,552.3770542835292,-0.04456327976316565
118559,2022-05-31,554.0572671472255,0.3041786132618407
118559,2022-06-01,553.6506194482214,-0.07339452491940124
118559,2022-06-02,550.0757123887405,-0.6456972924628324
118559,2022-06-03,543.992549280244,-1.10587742223337
118559,2022-06-06,551.5357237385234,1.3866319434447716
118559,2022-06-07,551.9050792816139,0.06696856199754908
118559,2022-06-08,562.2748395555762,1.87890285182013
118559,2022-06-09,558.891188628589,-0.601778825753907
118559,2022-06-10,556.1428209093192,-0.49175363204665423
118559,2022-06-13,561.7527063624774,1.008713093515401
118559,2022-06-14,550.9807052472177,-1.9175699544042746
118559,2022-06-15,543.1228606831672,-1.426156032183512
118559,2022-06-16,550.4386276677495,1.3469819656237947
118559,2022-06-17,542.8628268114231,-1.376320715067847
118559,2022-06-20,531.1757435440906,-2.152861218363067
118559,2022-06-21,543.2452920886387,2.27223262568772
118559,2022-06-22,534.3220471734127,-1.6425811774490429
118559,2022-06-23,535.6628924336331,0.2509432779937981
118559,2022-06-24,536.2676677912714,0.11290223126911858
118559,2022-06-27,518.3415589830381,-3.342753979941704
118559,2022-06-28,516.8343231803549,-0.2907804278013848
118559,2022-06-29,519.7704377769046,0.5680958993749208
118559,2022-06-30,522.136283416324,0.4551712578226397
118559,2022-07-01,527.9540554833201,1.1142248205642025
118559,2022-07-04,525.6575103659384,-0.43498957788652426
118559,2022-07-05,530.3096073529061,0.8850053305105909
118559,2022-07-06,526.0820063059462,-0.7971948816960839
118559,2022-07-07,517.3355725687708,-1.6625608996953312
118559,2022-07-08,509.4344406132799,-1.5272740508174842
118559,2022-07-11,500.6490778831762,-1.724532546234503
118559,2022-07-12,506.86465201296335,1.241503161469426
118559,2022-07-13,497.80450611316303,-1.7874882108702694
118559,2022-07-14,499.5908607017,0.35884660877916197
118559,2022-07-15,498.1464983959338,-0.2891090328869361
118559,2022-07-18,497.6823340162953,-0.09317828814077167
118559,2022-07-19,505.97535785277984,1.6663287542396432
118559,2022-07-20,503.46514913190526,-0.49611284065832484
118559,2022-07-21,507.3112295333839,0.7639218738596298
118559,2022-07-22,507.6920986219384,0.07507602165732763
118559,2022-07-25,506.91826068475456,-0.15242268675922377
118559,2022-07-26,521.0610923409115,2.789962949263769
118559,2022-07-27,512.2050854151057,-1.6996100948584392
118559,2022-07-28,520.282345523309,1.5769582025249251
118559,2022-07-29,524.5366311970862,0.8176878785879582
118559,2022-08-01,521.6756510833378,-0.5454299935581441
118559,2022-08-02,532.0318633595647,1.9851822209299375
118559,2022-08-03,520.3924313171198,-2.1877321348662604
118559,2022-08-04,517.2902680140501,-0.5961199887588808
118559,2022-08-05,509.9438220944156,-1.4201786451228826
118559,2022-08-08,512.6184782462254,0.5245001578457309
118559,2022-08-09,505.9253370808064,-1.3056769214246144
118559,2022-08-10,508.7062909607224,0.5496767360895882
118559,2022-08-11,507.7208063168995,-0.19372369898587039
118559,2022-08-12,504.95258691547616,-0.5452247311872993
118559,2022-08-15,507.4590538789359,0.49637669523996397
118559,2022-08-16,505.9755178934792,-0.29234594872566966
118559,2022-08-17,499.517439606683,-1.2763618116708564
118559,2022-08-18,516.4593107965545,3.3916475875619856
118559,2022-08-19,513.5950242587144,-0.5546006196349595
118559,2022-08-22,500.0816668941877,-2.631130896182421
118559,2022-08-23,495.1782739969126,-0.9805184276656664
118559,2022-08-24,487.7964928804125,-1.4907320260472812
118559,2022-08-25,492.77872303763365,1.021374739248615
118559,2022-08-26,494.8285996968074,0.4159831915099055
118559,2022-08-29,497.3445822454097,0.5084553621484078
118559,2022-08-30,495.2854415957644,-0.41402695900469855
118559,2022-08-31,493.7737299025615,-0.3052202964682893
118559,2022-09-01,491.7239896067494,-0.4151173243292172
118559,2022-09-02,491.3924111664478,-0.06743182096256017
118559,2022-09-05,496.4655470209802,1.0324001224377932
118559,2022-09-06,498.61668504720376,0.433290495006422
118559,2022-09-07,501.7586452677795,0.6301353955450395
118559,2022-09-08,504.9170688737747,0.6294706898990476
118559,2022-09-09,510.42738499128126,1.0913309248580916
118559,2022-09-12,512.3454692730409,0.3757800498483066
118559,2022-09-13,514.7054231241557,0.46061768721470386
118559,2022-09-14,522.2024549837245,1.4565674894317926
118559,2022-09-15,518.191652387522,-0.7680551016037374
118559,2022-09-16,513.025845944957,-0.9968910959418209
118559,2022-09-19,505.8788525189737,-1.393105919024229
118559,2022-09-20,507.14100748936806,0.24949747634430697
118559,2022-09-21,496.01190615448616,-2.194478689462953
118559,2022-09-22,498.9115169358164,0.5845849152716021
118559,2022-09-23,498.40745808190286,-0.10103171340066774
118559,2022-09-26,505.34313498284695,1.3915676397852739
118559,2022-09-27,501.4201523219064,-0.7763007725579807
118559,2022-09-28,500.3472037398764,-0.2139819425010181
118559,2022-09-29,507.2352034990892,1.376643999952032
118559,2022-09-30,515.8062751552632,1.6897627761337741
118559,2022-10-03,511.7510947380119,-0.786182838902183
118559,2022-10-04,513.020941003785,0.24813747910459316
118559,2022-10-05,514.9873644978562,0.3833027732208505
118559,2022-10-06,517.4509820983634,0.478384086745387
118559,2022-10-07,515.975776999537,-0.2850907911787548
118559,2022-10-10,524.0645232664106,1.5676600777483563
118559,2022-10-11,512.3378239602824,-2.2376441803458658
118559,2022-10-12,509.9023939302481,-0.47535628176129663
118559,2022-10-13,512.7961760838974,0.5675168793275454
118559,2022-10-14,515.7635725588622,0.5786697743392022
118559,2022-10-17,524.2907475959234,1.6533108367377203
118559,2022-10-18,531.9866566664813,1.467870471841537
118559,2022-10-19,530.3234006484456,-0.3126499503686597
118559,2022-10-20,538.7547233279315,1.58984549223673
118559,2022-10-21,534.3000293995689,-0.8268500925329492
118559,2022-10-24,540.4287972803091,1.1470648593502109
118559,2022-10-25,552.3324277450374,2.202626974105182
118559,2022-10-26,560.5507638107257,1.4879329282259546
118559,2022-10-27,561.430405071145,0.15692446022894657
118559,2022-10-28,559.363585909906,-0.3681345261265401
118559,2022-10-31,549.2709352792838,-1.804309555511141
118559,2022-11-01,551.4825613281686,0.4026475654970385
118559,2022-11-02,544.2677318567427,-1.308260673565087
118559,2022-11-03,539.2508809232343,-0.9217615963367232
118559,2022-11-04,531.7073275234766,-1.3988949608840007
118559,2022-11-07,528.9293120000235,-0.5224707991880018
118559,2022-11-08,528.9104646756838,-0.003563297384379105
118559,2022-11-09,530.8057491982833,0.3583374973988418
118559,2022-11-10,527.1399624289294,-0.6906079624967476
118559,2022-11-11,534.0620504914383,1.3131404476742103
118559,2022-11-14,532.8879347825231,-0.2198463095879566
118559,2022-11-15,528.0105877952211,-0.9152669199186225
118559,2022-11-16,529.6028075280484,0.3015507206921342
118559,2022-11-17,542.2405254908003,2.386263400252586
118559,2022-11-18,544.5840493491091,0.43219267984213605
118559,2022-11-21,542.3761599213032,-0.40542675284831464
118559,2022-11-22,532.5973692721614,-1.8029536273424407
118559,2022-11-23,531.3548473837155,-0.2332947851664824
118559,2022-11-24,533.0122162145586,0.3119137501057301
118559,2022-11-25,530.6930956816965,-0.4350970695066736
118559,2022-11-28,520.2466060603747,-1.9684615658892013
118559,2022-11-29,515.0926349567338,-0.9906784674041158
118559,2022-11-30,524.2378273287959,1.7754461530653076
118559,2022-12-01,533.4161895239902,1.7508012044765486
118559,2022-12-02,527.9008421354093,-1.0339670030455217
118559,2022-12-05,532.3209988822287,0.8373081446393149
118559,2022-12-06,524.9521466773621,-1.3842873417242108
118559,2022-12-07,533.956018483532,1.7151795383939517
118559,2022-12-08,535.6875471722497,0.3242830174730926
118559,2022-12-09,541.9527869374438,1.1695697983398423
118559,2022-12-12,530.9613773411637,-2.0281120166190325
118559,2022-12-13,535.4382553020722,0.8431645223098583
118559,2022-12-14,535.5495789314192,0.02079112357860069
118559,2022-12-15,541.1852468667963,1.0523148849490127
118559,2022-12-16,547.2889579028251,1.1278413577174184
118559,2022-12-19,547.8851833999792,0.10894162736969637
118559,2022-12-20,544.0993210709006,-0.6909955669151091
118559,2022-12-21,549.3533368276071,0.9656354186153848
118559,2022-12-22,549.1215899289746,-0.04218539928615428
118559,2022-12-23,543.535145669787,-1.0173419442331855
118559,2022-12-26,537.6965852875231,-1.0741826777492136
118559,2022-12-27,528.3266991123966,-1.742597299574855
118559,2022-12-28,525.249991795112,-0.5823493914756783
118559,2022-12-29,532.3578346504878,1.353230455289256
118559,2022-12-30,533.653571046173,0.24339575964651416
118559,2023-01-02,530.4211179803976,-0.6057212471076601
118559,2023-01-03,535.7031953543035,0.9958271258160956
118559,2023-01-04,530.5123816771301,-0.9689719460680646
118559,2023-01-05,531.2785494051914,0.14442032919932402
118559,2023-01-06,530.2927278038043,-0.18555644727060727
118559,2023-01-09,535.4098232792502,0.9649567507060253
118559,2023-01-10,525.4368834660936,-1.8626740451034074
118559,2023-01-11,520.2338114844443,-0.9902372949776028
118559,2023-01-12,510.1626322273465,-1.9358947909134505
118559,2023-01-13,508.726442454025,-0.2815160661711169
118559,2023-01-16,516.2744828373279,1.483713004358922
118559,2023-01-17,513.2979712209938,-0.5765366515842363
118559,2023-01-18,510.3063642594284,-0.5828207258347762
118559,2023-01-19,515.7976144272047,1.076069309020955
118559,2023-01-20,522.5662174693148,1.3122594701463708
118559,2023-01-23,522.1675763633572,-0.07628528072253227
118559,2023-01-24,526.6146573863368,0.851657824859875
118559,2023-01-25,519.9669612247716,-1.2623454490535257
118559,2023-01-26,528.7209648378221,1.6835692007104885
118559,2023-01-27,542.5123739058754,2.608447552724469
118559,2023-01-30,546.0683198123875,0.6554589494264684
118559,2023-01-31,532.5738907115493,-2.4711979456113475
118559,2023-02-01,529.1660765256654,-0.6398763148773412
118559,2023-02-02,533.2162628013831,0.7653903860031841
118559,2023-02-03,530.6793286172231,-0.47577959659962366
118559,2023-02-06,538.9400861114551,1.5566382651001076
118559,2023-02-07,542.9055464581943,0.7357887173230493
118559,2023-02-08,538.4658245085008,-0.8177706009189545
118559,2023-02-09,538.8358462310679,0.0687177729254973
118559,2023-02-10,533.2179444269472,-1.0425998647669021
118559,2023-02-13,532.2096194076689,-0.18910185409493074
118559,2023-02-14,528.8273640044912,-0.6355118885190469
118559,2023-02-15,536.4409664474974,1.439714160279637
118559,2023-02-16,550.2232853708034,2.5692144681972007
118559,2023-02-17,540.9386745960466,-1.6874259998829078
118559,2023-02-20,528.6168513725394,-2.277859543451699
118559,2023-02-21,527.2202091437616,-0.26420690622166454
118559,2023-02-22,517.7719018988612,-1.7920988385944248
118559,2023-02-23,518.2143583085008,0.08545392440511002
118559,2023-02-24,523.0271359875533,0.9287233365671055
118559,2023-02-27,532.5617652157872,1.8229702767201816
118559,2023-02-28,534.0085942456831,0.27167347045833345
118559,2023-03-01,532.9310382228392,-0.20178626981949277
118559,2023-03-02,520.4388048031817,-2.344061899887695
118559,2023-03-03,520.7584696575728,0.061422179022962986
118559,2023-03-06,521.360178534988,0.11554471265935451
118559,2023-03-07,525.5141062533577,0.7967481770552842
118559,2023-03-08,521.2039145876394,-0.8201857218348985
118559,2023-03-09,518.6392623424822,-0.492063120283015
118559,2023-03-10,509.5962541280071,-1.7436027063650217
118559,2023-03-13,495.73752222626274,-2.719551368260875
118559,2023-03-14,489.2919602686912,-1.3001965089561418
118559,2023-03-15,480.2185743057752,-1.854390977103615
118559,2023-03-16,482.3029858595642,0.4340547545047313
118559,2023-03-17,479.4489055240506,-0.5917608680002351
118559,2023-03-20,476.4960537605867,-0.6158845560897408
118559,2023-03-21,471.0101753954397,-1.151295655410256
118559,2023-03-22,452.8806239119193,-3.8490785190149257
118559,2023-03-23,461.2135046544431,1.8399728984970887
118559,2023-03-24,455.81580942489046,-1.1703246273321533
118559,2023-03-27,453.6967031121775,-0.4649040838198837
118559,2023-03-28,445.9118547778052,-1.7158705983471578
118559,2023-03-29,451.2463714801399,1.1963164121287617
118559,2023-03-30,452.1584068404241,0.20211472444480183
118559,2023-03-31,447.8102782322276,-0.96163834231906
118559,2023-04-03,445.83688789905466,-0.4406755336128221
118559,2023-04-04,454.9489731312024,2.043815906549873
118559,2023-04-05,454.6870894058895,-0.05756331825754746
118559,2023-04-06,453.8319128135191,-0.18808024513907728
118559,2023-04-07,448.8413148608614,-1.099657783367114
118559,2023-04-10,438.77157171905657,-2.2434973805667613
118559,2023-04-11,438.0605581464654,-0.16204640829521333
118559,2023-04-12,439.9029625935888,0.42058213478954887
118559,2023-04-13,445.8394590441224,1.3495013571932057
118559,2023-04-14,433.9435891385887,-2.66819584139959
118559,2023-04-17,428.2150321560301,-1.3201155924276398
118559,2023-04-18,425.35931188847337,-0.6668893086677397
118559,2023-04-19,425.4691523457933,0.025822981712164683
118559,2023-04-20,424.8563047499429,-0.14404042983410248
118559,2023-04-21,424.36335917739626,-0.11602642282472209
118559,2023-04-24,426.56884035653104,0.519715270283938
118559,2023-04-25,422.07301067143294,-1.0539517329349324
118559,2023-04-26,426.9309432656327,1.150969730680429
118559,2023-04-27,429.2796736661591,0.5501429300393879
118559,2023-04-28,427.7608876885852,-0.3537987169537016
118559,2023-05-01,436.1068858395096,1.9510895902666858
118559,2023-05-02,444.38288290938806,1.897699242686146
118559,2023-05-03,449.4909505029865,1.1494744262325662
118559,2023-05-04,433.3440303647405,-3.5922681246813526
118559,2023-05-05,441.68475073628633,1.9247341112615723
118559,2023-05-08,446.0296488002299,0.9837102269663278
118559,2023-05-09,456.9024705752161,2.437690365255518
118559,2023-05-10,463.8243488669375,1.5149575100802393
118559,2023-05-11,472.74838134774654,1.9240112129967457
118559,2023-05-12,477.8747977603844,1.0843858202164824
118559,2023-05-15,485.75223807423487,1.64843183837462
118559,2023-05-16,497.5217645863618,2.422948488881338
118559,2023-05-17,498.9639094625473,0.2898656860538473
118559,2023-05-18,489.6997630491903,-1.8566766528937406
118559,2023-05-19,488.03991061949336,-0.33895308001817837
118559,2023-05-22,490.47003077831386,0.497934719260118
118559,2023-05-23,491.0579331772869,0.11986510124586403
118559,2023-05-24,483.8596408450841,-1.465874359391317
118559,2023-05-25,474.5343051934869,-1.9272811502339948
118559,2023-05-26,470.4561801410933,-0.859395202361779
118559,2023-05-29,475.1573897878216,0.999287467180987
118559,2023-05-30,484.3108584505434,1.9264077249875333
118559,2023-05-31,489.7829954823584,1.1298811365332728
118559,2023-06-01,496.1448492312537,1.298912744536973
118559,2023-06-02,495.8125379216698,-0.06697868779628191
118559,2023-06-05,485.59632578755816,-2.060498949247147
118559,2023-06-06,483.0893633873002,-0.5162646970592433
118559,2023-06-07,481.73421417633176,-0.28051729424685146
118559,2023-06-08,479.0053681707825,-0.5664629842028202
118559,2023-06-09,479.4634593907436,0.0956338384495492
118559,2023-06-12,482.14703417002136,0.5597037118715509
118559,2023-06-13,487.22702319763545,1.0536182258922056
118559,2023-06-14,485.7471011413066,-0.30374383723962284
118559,2023-06-15,474.7958779209008,-2.2545112867734862
118559,2023-06-16,472.1870964763657,-0.5494532631493798
118559,2023-06-19,472.5764264306063,0.08245247639038222
118559,2023-06-20,479.65264173516965,1.4973695065600978
118559,2023-06-21,476.52833114967154,-0.6513694106209278
118559,2023-06-22,479.6021883676072,0.6450523540792785
118559,2023-06-23,481.4155905219269,0.3781054795625183
118559,2023-06-26,481.81362801201726,0.08268063974805617
118559,2023-06-27,487.3382957152591,1.1466399831895346
118559,2023-06-28,483.6198585332076,-0.7630094361031126
118559,2023-06-29,480.4268854178858,-0.6602237395722188
118559,2023-06-30,480.5024037790343,0.015719012286918854
118559,2023-07-03,476.9554512865488,-0.7381758061124288
118559,2023-07-04,480.00612870040345,0.6396147492655047
118559,2023-07-05,476.04209041456113,-0.8258307652393548
118559,2023-07-06,477.4776669791808,0.3015650492941724
118559,2023-07-07,477.0469471600528,-0.09020732254411135
118559,2023-07-10,478.4204185485468,0.2879111577320792
118559,2023-07-11,475.9245486263095,-0.5216896740756538
118559,2023-07-12,474.13076066869166,-0.3769059534321939
118559,2023-07-13,474.8192512640925,0.14521112159646687
118559,2023-07-14,476.1130834280527,0.2724894073935946
118559,2023-07-17,476.2319103103629,0.024957701530614607
118559,2023-07-18,486.1205555572193,2.0764348278156985
118559,2023-07-19,480.48698074769175,-1.1588843024895379
118559,2023-07-20,480.2609377908436,-0.04704455394324292
118559,2023-07-21,471.3359854734194,-1.858354826540387
118559,2023-07-24,473.5818909541506,0.4764977744008636
118559,2023-07-25,467.3860387585081,-1.308295843652163
118559,2023-07-26,465.96531463365534,-0.303972307051914
118559,2023-07-27,464.0246753830418,-0.41647719039759057
118559,2023-07-28,465.72796775172577,0.3670693519214119
118559,2023-07-31,462.77828385461214,-0.6333491010542147
118559,2023-08-01,459.6111827499962,-0.6843668372327749
118559,2023-08-02,467.66829435743415,1.7530277569030694
118559,2023-08-03,469.4055892321253,0.37148014856942524
118559,2023-08-04,466.3860860395025,-0.6432610224267332
118559,2023-08-07,465.1221778519989,-0.27100040617347165
118559,2023-08-08,474.4452074502314,2.0044259427248967
118559,2023-08-09,473.2486668191043,-0.2521978539013148
118559,2023-08-10,469.4762505034327,-0.7971319477828698
118559,2023-08-11,465.7580202885363,-0.7919953801516666
118559,2023-08-14,462.8286269425382,-0.628951777187492
118559,2023-08-15,459.6656687555263,-0.6833972669120558
118559,2023-08-16,452.74504624835663,-1.5055774180190995
118559,2023-08-17,446.7731574636151,-1.3190401163363785
118559,2023-08-18,442.4609724244261,-0.9651844492336692
118559,2023-08-21,445.73467577314784,0.7398852221437213
118559,2023-08-22,443.8292280322573,-0.4274847447274466
118559,2023-08-23,442.85904385008536,-0.2185940269128439
118559,2023-08-24,449.7415411848783,1.5541056303058687
118559,2023-08-25,456.86548578473867,1.5840085799261105
118559,2023-08-28,455.4558276400908,-0.30854993176526735
118559,2023-08-29,452.1444988397479,-0.7270362128200869
118559,2023-08-30,447.5899732579061,-1.0073163764082516
118559,2023-08-31,451.4452041087328,0.8613309236499056
118559,2023-09-01,450.47166848412536,-0.21564868022675432
118559,2023-09-04,448.5175500074191,-0.43379386838733325
118559,2023-09-05,444.272791171199,-0.946397490165074
118559,2023-09-06,440.302770882924,-0.8935996908136512
118559,2023-09-07,442.1259318168878,0.41406982979188545
118559,2023-09-08,435.2794971677969,-1.548525919064725
118559,2023-09-11,440.6066323543072,1.2238424325455188
118559,2023-09-12,437.9162284554733,-0.6106135725779227
118559,2023-09-13,437.2612672238326,-0.14956313310213742
118559,2023-09-14,430.3771414892773,-1.5743735497686706
118559,2023-09-15,430.4423904258931,0.01516087410917688
118559,2023-09-18,428.8756441262376,-0.3639851312286724
118559,2023-09-19,428.74656663036194,-0.030096718627758978
118559,2023-09-20,436.4470722473752,1.7960506780342778
118559,2023-09-21,437.5086758710002,0.24323765494829175
118559,2023-09-22,433.4678850246692,-0.9235910209749565
118559,2023-09-25,429.8979133437699,-0.823583892655888
118559,2023-09-26,433.09703057765466,0.7441574230965253
118559,2023-09-27,439.97648218235247,1.588431949192115
118559,2023-09-28,441.5969227154136,0.3683016249012905
118559,2023-09-29,445.37900293579145,0.8564552934657188
118559,2023-10-02,448.7713891879367,0.761685268004042
118559,2023-10-03,456.5480467022485,1.7328772960290229
118559,2023-10-04,446.0040320935235,-2.309508207271238
118559,2023-10-05,449.7088213497794,0.8306627271654321
118559,2023-10-06,455.1524713180623,1.210483252684269
118559,2023-10-09,447.9771362203415,-1.5764684473627
118559,2023-10-10,443.35042020065566,-1.032801820807694
118559,2023-10-11,438.9570866574707,-0.9909392983537879
118559,2023-10-12,435.2498823268318,-0.8445482356528644
118559,2023-10-13,432.86444981471567,-0.5480604611226347
118559,2023-10-16,434.2544787480184,0.32112337566592153
118559,2023-10-17,438.8958322245396,1.0688095814008758
118559,2023-10-18,444.7225270471468,1.3275803493222105
118559,2023-10-19,440.38475833749,-0.97538767340134
118559,2023-10-20,436.052941853582,-0.9836435984435843
118559,2023-10-23,443.06897354766926,1.6089862080194584
118559,2023-10-24,446.640520299103,0.8060927225023828
118559,2023-10-25,447.2186420082352,0.129437810242794
118559,2023-10-26,449.8930274238903,0.5980040106659645
118559,2023-10-27,449.8670931683675,-0.005764538221753046
118559,2023-10-30,452.83397393411735,0.6595016196571324
118559,2023-10-31,451.1436351140703,-0.37328003580688884
118559,2023-11-01,452.7342138277188,0.3525659213271082
118559,2023-11-02,444.6635235490919,-1.7826552604433998
118559,2023-11-03,441.1269315504109,-0.7953411537905297
118559,2023-11-06,437.6754952733618,-0.7824134121484083
118559,2023-11-07,435.8404618034329,-0.4192680398482751
118559,2023-11-08,431.1254703640114,-1.0818159057357057
118559,2023-11-09,428.49451704540826,-0.6102523509876945
118559,2023-11-10,420.8360479332332,-1.7872968748777418
118559,2023-11-13,423.7332540274345,0.6884405716738762
118559,2023-11-14,423.4408093412078,-0.06901622269366303
118559,2023-11-15,414.9031877096326,-2.0162491293312157
118559,2023-11-16,410.87117557297154,-0.9717958926560133
118559,2023-11-17,412.6540348165475,0.43392171307459204
118559,2023-11-20,410.0888686609521,-0.6216263356629503
118559,2023-11-21,406.782200102619,-0.8063297521657242
118559,2023-11-22,406.5401190834712,-0.05951121240966861
118559,2023-11-23,408.3383153136139,0.4423170422138689
118559,2023-11-24,401.42260389816073,-1.6936229484469933
118559,2023-11-27,404.1930387682384,0.690154177461455
118559,2023-11-28,400.4326209990846,-0.9303519379288527
118559,2023-11-29,400.4666034655989,0.008486438100252514
118559,2023-11-30,400.4165284453945,-0.012504168829829965
118559,2023-12-01,398.0041015800071,-0.6024793418876961
118559,2023-12-04,393.2344534794926,-1.1983916953568707
118559,2023-12-05,392.00432229227033,-0.3128238577107312
118559,2023-12-06,399.7675616646793,1.980396370890225
118559,2023-12-07,393.35524985268114,-1.6040100365563803
118559,2023-12-08,401.4614189531443,2.060775622925859
118559,2023-12-11,400.3306410203595,-0.28166540529185324
118559,2023-12-12,400.62066335758834,0.07244570050637389
118559,2023-12-13,395.5165438829778,-1.274052973661688
118559,2023-12-14,391.9746010770997,-0.8955233000129792
118559,2023-12-15,389.7266597440051,-0.5734915800456264
118559,2023-12-18,384.953155244592,-1.2248339650535067
118559,2023-12-19,384.1035576686393,-0.220701548845037
